,AGE,EDUCATION_LEVEL,MARITAL_STATUS,NO_OF_KIDS,OCCUPATION_CATEGORY,INCOME,RISK_LEVEL,SPENDING_VS_INCOME,SPENDING_LEVEL,NETWORTH,RISK_TOLERANCE
2910,59,Masters/phd,married,1,mid_level,118212.36989,3,spends_less,5,595292.59634,2.6265215549847416
2911,59,Masters/phd,married,1,mid_level,117147.39358,3,spends_less,5,595344.37622,2.6186835227782543
2912,59,Masters/phd,married,1,mid_level,118212.36989,3,spends_less,5,595230.46048,2.626585410882172
2913,59,Masters/phd,married,1,mid_level,118212.36989,3,spends_less,5,595157.96865,2.6266599259409813
2914,59,Masters/phd,married,1,mid_level,117147.39358,3,spends_less,5,595209.74853,2.618715050725068
2915,49,Masters/phd,married,2,mid_level,143771.80121,2,spends_less,5,636954.68975,66.69499642970557
2916,47,high_school,single,0,Senior_level,53248.815265,1,spends_less,4,173359.04637,13.331012360579004
2917,78,Masters/phd,married,0,Junior_level,240684.645,2,spends_averagely,4,8841104.2456,0.4811752975652881
2918,78,Masters/phd,married,0,Junior_level,194890.66387,2,spends_averagely,4,12153981.123,0.4756615541669913
2919,78,Masters/phd,married,0,Junior_level,160811.4221,2,spends_averagely,4,12352815.872,0.4742682324143481
2920,78,Masters/phd,married,0,Junior_level,244944.55022,2,spends_averagely,4,14426082.364,0.4584907716315175
2921,78,Masters/phd,married,0,Senior_level,889255.21492,1,spends_more,5,65333784.455,0.4941068467670741
2922,68,Masters/phd,married,0,mid_level,101172.749,3,spends_averagely,4,223274.85304,0.8805307197461316
2923,68,Masters/phd,married,0,mid_level,101172.749,3,spends_averagely,4,248129.1966,0.9049550793433638
2924,68,Masters/phd,married,0,mid_level,101172.749,3,spends_averagely,4,258899.41215,0.8980571434987854
2925,68,Masters/phd,married,0,mid_level,101172.749,3,spends_averagely,4,225656.72763,0.8784634920072093
2926,68,Masters/phd,married,0,mid_level,101172.749,3,spends_averagely,4,249579.03331,0.9140339477550432
2927,64,Masters/phd,married,0,mid_level,715664.07716,1,spends_less,3,20959460.81,1.321742161524768
2928,64,Masters/phd,married,0,mid_level,596386.73096,1,spends_less,3,20294607.12,1.258519807027116
2929,64,Masters/phd,married,0,mid_level,822161.70769,1,spends_less,3,20256290.007,1.3809116812184317
2930,64,Masters/phd,married,0,mid_level,668805.11972,1,spends_less,3,20300820.705,1.296774796234504
2931,64,Masters/phd,married,0,mid_level,698624.45627,1,spends_less,3,20470658.72,1.312894529120809
2932,49,high_school,married,1,Senior_level,122472.27511,3,spends_more,2,1989383.083,4.4837793004539215
2933,49,high_school,married,1,Senior_level,122472.27511,3,spends_more,2,1991454.2782,4.467827353465314
2934,49,high_school,married,1,Senior_level,121407.2988,3,spends_more,2,1990418.6806,4.4517000440052
2935,49,high_school,married,1,Senior_level,122472.27511,3,spends_more,2,1990418.6806,4.469623135775874
2936,49,high_school,married,1,Senior_level,121407.2988,3,spends_more,2,1991454.2782,4.4517000440052
2937,32,Masters/phd,married,1,mid_level,200215.5454,1,spends_less,1,1165047.3547,17.006926711110083
2938,32,Masters/phd,married,1,mid_level,200215.5454,1,spends_less,1,1165047.3547,16.91667904336983
2939,32,Masters/phd,married,1,mid_level,200215.5454,1,spends_less,1,1165047.3547,16.91667904336983
2940,32,Masters/phd,married,1,mid_level,200215.5454,1,spends_less,1,1165047.3547,16.91667904336983
2941,32,Masters/phd,married,1,mid_level,200215.5454,1,spends_less,1,1166082.9523,16.91667904336983
2942,59,high_school,single,0,Junior_level,18104.59719,3,spends_averagely,2,708555.91117,0.9508993331843392
2943,59,high_school,single,0,Junior_level,18104.59719,3,spends_averagely,2,662989.61463,0.9506940819107956
2944,59,high_school,single,0,Junior_level,18104.59719,3,spends_averagely,2,640206.46636,0.951214888797473
2945,59,high_school,single,0,Junior_level,18104.59719,3,spends_averagely,2,712698.30176,0.9506940819107956
2946,59,high_school,single,0,Junior_level,18104.59719,3,spends_averagely,2,772762.96538,0.9407250493065034
2947,41,junior_school,married,4,Senior_level,52183.838959,4,spends_less,3,152232.85434,11.665090731598475
2948,41,junior_school,married,4,Senior_level,52183.838959,4,spends_less,3,150161.65905,11.665090731598475
2949,41,junior_school,married,4,Senior_level,52183.838959,4,spends_less,3,148090.46375,11.665090731598475
2950,41,junior_school,married,4,Senior_level,52183.838959,4,spends_less,3,156375.24494,11.665090731598475
2951,41,junior_school,married,4,Senior_level,52183.838959,4,spends_less,3,156375.24494,11.665090731598475
2952,55,Masters/phd,married,0,Senior_level,281153.7446,2,spends_less,5,1651778.2495,10.167324882865724
2953,55,Masters/phd,married,0,Senior_level,281153.7446,2,spends_less,5,1650742.6519,10.167324882865724
2954,55,Masters/phd,married,0,Senior_level,281153.7446,2,spends_less,5,1651778.2495,10.167324882865724
2955,55,Masters/phd,married,0,Senior_level,281153.7446,2,spends_less,5,1651778.2495,10.167324882865724
2956,55,Masters/phd,married,0,Senior_level,281153.7446,2,spends_less,5,1650742.6519,10.167324882865724
2957,67,junior_school,married,0,Junior_level,33014.265464,3,spends_averagely,2,681423.25278,1.1046556729070272
2958,67,junior_school,married,0,Junior_level,33014.265464,3,spends_averagely,2,673138.47159,1.0333496349632114
2959,67,junior_school,married,0,Junior_level,33014.265464,3,spends_averagely,2,895791.96604,1.04310600899827
2960,67,junior_school,married,0,Junior_level,34079.241769,3,spends_averagely,2,894756.36839,1.0592831130981413
2961,67,junior_school,married,0,Junior_level,33014.265464,3,spends_averagely,2,869902.02482,1.1211084722136166
2962,69,Masters/phd,married,0,Senior_level,490954.07674,3,spends_averagely,4,21578748.204,0.5087880949484235
2963,69,Masters/phd,married,0,Senior_level,486694.17152,3,spends_averagely,4,21979524.494,0.5069042779580977
2964,69,Masters/phd,married,0,Senior_level,497343.93457,3,spends_averagely,4,20038814.5,0.5154196753742107
2965,69,Masters/phd,married,0,Senior_level,509058.67393,3,spends_averagely,4,29961911.169,0.495110736089695
2966,69,Masters/phd,married,0,Senior_level,504798.76871,3,spends_averagely,4,19376032.005,0.5206438345289583
2967,82,Masters/phd,single,0,Junior_level,42599.052212,3,spends_less,2,847947.35467,0.5050149542577305
2968,82,Masters/phd,single,0,Junior_level,42599.052212,3,spends_less,2,4071969.9543,0.4880280874787422
2969,82,Masters/phd,single,0,Junior_level,42599.052212,3,spends_less,2,1290768.9092,0.4825731631384753
2970,82,Masters/phd,single,0,Junior_level,42599.052212,3,spends_less,2,6721960.7773,0.489319762684143
2971,82,Masters/phd,single,0,Junior_level,42599.052212,3,spends_less,2,6139333.5402,0.4849056855355875
2972,31,Bachelors/degree,married,4,Senior_level,45793.981128,3,spends_more,4,41889.924886,42.133936343697286
2973,31,Bachelors/degree,married,4,Senior_level,38339.146991,3,spends_more,4,81346.195297,38.633319951205806
2974,31,Bachelors/degree,married,4,Senior_level,46858.957433,3,spends_more,4,62705.437622,42.05753069394135
2975,48,high_school,married,0,Senior_level,111822.51206,4,spends_less,5,69281.482691,26.359365244683417
2976,48,high_school,married,0,Senior_level,111822.51206,4,spends_less,5,147365.5454,24.86074864792314
2977,48,high_school,married,0,Senior_level,111822.51206,4,spends_less,5,64517.733508,25.782973958083787
2978,64,Masters/phd,married,0,Senior_level,691169.62214,3,spends_less,4,9532676.3553,0.911313516358542
2979,64,Masters/phd,married,0,Senior_level,898840.00167,3,spends_less,4,9146398.4324,0.8401138138693034
2980,64,Masters/phd,married,0,Senior_level,713534.12455,3,spends_less,4,6446595.3625,1.0604727457836025
2981,64,Masters/phd,married,0,Senior_level,1040481.8503,3,spends_less,4,8819149.5754,1.1023724818836471
2982,64,Masters/phd,married,0,Senior_level,764652.9872,3,spends_less,4,9350411.1692,0.8704523517016138
2983,68,high_school,married,0,Junior_level,39404.123296,4,spends_averagely,5,365151.73089,0.7141160124945078
2984,68,high_school,married,0,Junior_level,39404.123296,4,spends_averagely,5,362562.73677,0.7356130996086936
2985,68,high_school,married,0,Junior_level,39404.123296,4,spends_averagely,5,353863.71653,0.6999398777607885
2986,68,high_school,married,0,Junior_level,39404.123296,4,spends_averagely,5,361837.81842,0.7213907765426848
2987,68,high_school,married,0,Junior_level,40469.099601,4,spends_averagely,5,375300.58785,0.7538581880684201
2988,45,Masters/phd,single,0,mid_level,110757.53575,3,spends_less,5,787054.21293,3.960206232253164
2989,45,Masters/phd,single,0,mid_level,110757.53575,3,spends_less,5,788089.81058,3.875868866937848
2990,45,Masters/phd,single,0,mid_level,110757.53575,3,spends_less,5,812944.15415,4.037171685488981
2991,45,Masters/phd,single,0,mid_level,110757.53575,3,spends_less,5,793267.79882,3.986474778965268
2992,37,Masters/phd,married,1,Senior_level,136316.96708,2,spends_less,5,556012.37753,16.345648857802686
2993,37,Masters/phd,married,1,Senior_level,135251.99077,2,spends_less,5,582937.91639,15.965474923516942
2994,37,Masters/phd,married,1,Senior_level,136316.96708,2,spends_less,5,640931.38472,15.42074488565092
2995,41,junior_school,married,0,Junior_level,44729.004822,3,spends_less,2,6182.5179621,55.98900978420696
2996,41,junior_school,married,0,Junior_level,51118.862654,3,spends_less,2,6317.1456564,65.74960734043789
2997,41,junior_school,married,0,Junior_level,30884.312854,3,spends_less,2,15057.589811,59.113821686854166
2998,41,junior_school,married,0,Junior_level,41534.075906,3,spends_less,2,590.2906597,62.039547612968015
2999,41,junior_school,married,0,Junior_level,40469.099601,3,spends_less,2,-4722.325278,59.33199884336642
3000,53,high_school,married,3,mid_level,39404.123296,3,spends_more,2,183611.4631,3.1910917987791554
3001,42,Masters/phd,married,2,Senior_level,70288.436149,3,spends_less,5,762034.17374,4.489112811995738
3002,42,Masters/phd,married,2,Senior_level,70288.436149,3,spends_less,5,763173.33116,4.489112811995738
3003,42,Masters/phd,married,2,Senior_level,70288.436149,3,spends_less,5,762241.29327,4.489112811995738
3004,42,Masters/phd,married,2,Senior_level,70288.436149,3,spends_less,5,762034.17374,4.523226192746229
3005,42,Masters/phd,married,2,Senior_level,70288.436149,3,spends_less,5,762137.73351,4.489112811995738
3006,57,Masters/phd,married,3,mid_level,3407924.1769,3,spends_less,3,32549869.693,6.471410953828238
3007,49,Masters/phd,married,2,Senior_level,186370.85343,3,spends_averagely,1,831584.91182,5.037833828930888
3008,49,Masters/phd,married,2,Senior_level,186370.85343,3,spends_averagely,1,932348.56303,5.037949062757767
3009,49,Masters/phd,married,2,Senior_level,186370.85343,3,spends_averagely,1,891753.13521,5.037949062757767
3010,49,Masters/phd,married,2,Senior_level,186370.85343,3,spends_averagely,1,837694.93795,5.037603405862258
3011,49,Masters/phd,married,2,Senior_level,186370.85343,3,spends_averagely,1,768413.45526,5.0373565899492245
3012,54,high_school,married,0,Junior_level,54313.79157,4,spends_less,4,53022.599608,20.348663372164182
3013,54,high_school,married,0,Junior_level,54313.79157,4,spends_less,4,53022.599608,20.348663372164182
3014,54,high_school,married,0,Junior_level,54313.79157,4,spends_less,4,53954.637492,20.348663372164182
3015,54,high_school,married,0,Junior_level,54313.79157,4,spends_less,4,54058.197257,20.348663372164182
3016,54,high_school,married,0,Junior_level,54313.79157,4,spends_less,4,54058.197257,20.348663372164182
3017,37,high_school,married,2,Senior_level,58573.696791,3,spends_less,2,163727.98824,26.571801034473243
3018,37,high_school,married,2,Senior_level,58573.696791,3,spends_less,2,177812.11626,26.813792980059485
3019,37,high_school,married,2,Senior_level,58573.696791,3,spends_less,2,190239.28805,26.73215831249505
3020,37,high_school,married,2,Senior_level,58573.696791,3,spends_less,2,181954.50686,26.896421979750087
3021,37,high_school,married,2,Senior_level,58573.696791,3,spends_less,2,162174.59177,26.571801034473243
3022,55,high_school,married,2,mid_level,3770016.1207,2,spends_less,1,38826627.041,7.098701526632855
3023,66,Masters/phd,single,0,Senior_level,57508.720486,2,spends_less,4,792129.67701,0.6987532503155717
3024,66,Masters/phd,single,0,Senior_level,56443.744181,2,spends_less,4,1006601.95,0.6937322178318506
3025,66,Masters/phd,single,0,Senior_level,57508.720486,2,spends_less,4,779598.94546,0.7027919196833985
3026,66,Masters/phd,single,0,Senior_level,57508.720486,2,spends_less,4,773385.35957,0.6962439044953712
3027,66,Masters/phd,single,0,Senior_level,56443.744181,2,spends_less,4,795236.46995,0.6994176910040127
3028,50,Masters/phd,married,2,Senior_level,133122.03816,3,spends_averagely,2,595157.96865,7.3110372928434835
3029,50,Masters/phd,married,2,Senior_level,133122.03816,3,spends_averagely,2,595157.96865,7.318018294591381
3030,50,Masters/phd,married,2,Senior_level,133122.03816,3,spends_averagely,2,594122.371,7.318018294591381
3031,50,Masters/phd,married,2,Senior_level,133122.03816,3,spends_averagely,2,595054.40888,7.3110372928434835
3032,50,Masters/phd,married,2,Senior_level,133122.03816,3,spends_averagely,2,595157.96865,7.3110372928434835
3033,66,Masters/phd,single,0,Junior_level,74548.341371,3,spends_less,5,1657991.8354,0.6482151173406347
3034,66,Masters/phd,single,0,Junior_level,74548.341371,3,spends_less,5,1657991.8354,0.6211671205331946
3035,66,Masters/phd,single,0,Junior_level,74548.341371,3,spends_less,5,1657991.8354,0.6032910548227319
3036,66,Masters/phd,single,0,Junior_level,74548.341371,3,spends_less,5,1657991.8354,0.6645585144779362
3037,35,Masters/phd,married,2,Senior_level,104367.67792,2,spends_averagely,4,223896.21163,60.37472034260466
3038,35,Masters/phd,married,2,Senior_level,103302.70161,2,spends_averagely,4,231145.39517,58.87939502954438
3039,52,Masters/phd,married,0,Senior_level,88393.033339,2,spends_less,5,286860.54866,5.133941752865821
3040,52,Masters/phd,married,0,Senior_level,88393.033339,2,spends_less,5,286860.54866,5.136064219319138
3041,52,Masters/phd,married,0,Senior_level,88393.033339,2,spends_less,5,287896.14631,5.13288228909162
3042,52,Masters/phd,married,0,Senior_level,88393.033339,2,spends_less,5,287896.14631,5.132352998717632
3043,52,Masters/phd,married,0,Senior_level,88393.033339,2,spends_less,5,287896.14631,5.1344719267513526
3044,39,Bachelors/degree,married,2,Senior_level,95847.867476,3,spends_less,2,78808.981058,15.261759141920647
3045,39,Bachelors/degree,married,2,Senior_level,95847.867476,3,spends_less,2,79130.016329,15.261759141920647
3046,39,Bachelors/degree,married,2,Senior_level,95847.867476,3,spends_less,2,78477.589811,15.261759141920647
3047,39,Bachelors/degree,married,2,Senior_level,95847.867476,3,spends_less,2,79741.018942,15.261759141920647
3048,39,Bachelors/degree,married,2,Senior_level,95847.867476,3,spends_less,2,79813.510777,15.261759141920647
3049,34,junior_school,married,2,mid_level,74548.341371,4,spends_less,4,573410.41803,13.209104029844768
3050,34,junior_school,married,2,mid_level,72418.38876,4,spends_less,4,573410.41803,13.256765947938923
3051,34,junior_school,married,2,mid_level,80938.199202,4,spends_less,4,598264.76159,13.526322451174988
3052,34,junior_school,married,2,mid_level,72418.38876,4,spends_less,4,588944.38276,13.564579665722636
3053,34,junior_school,married,2,mid_level,78808.246592,4,spends_less,4,579624.00392,13.687610460920515
3054,41,Masters/phd,married,0,Senior_level,83068.151813,2,spends_less,5,95823.850425,30.67867775531229
3055,60,Masters/phd,single,0,Junior_level,63898.578318,4,spends_less,4,257325.30372,3.812687275330117
3056,64,Bachelors/degree,married,0,Senior_level,68158.483539,3,spends_averagely,4,472439.64729,1.2109496764031815
3057,64,Bachelors/degree,married,0,Senior_level,70288.436149,3,spends_averagely,4,475546.44024,1.221229858402378
3058,64,Bachelors/degree,married,0,Senior_level,70288.436149,3,spends_averagely,4,482795.62378,1.2277041450704926
3059,64,Bachelors/degree,married,0,Senior_level,68158.483539,3,spends_averagely,4,480724.42848,1.2108941245547902
3060,62,Masters/phd,married,0,mid_level,9190745.5147,3,spends_less,1,173633479.75,1.424933406961861
3061,78,Masters/phd,single,0,Junior_level,1299271.0925,2,spends_less,5,44381572.828,0.4939371710525795
3062,78,Masters/phd,single,0,Junior_level,1299271.0925,2,spends_less,5,44381572.828,0.4939371710525795
3063,78,Masters/phd,single,0,Junior_level,1299271.0925,2,spends_less,5,44381572.828,0.4939371710525795
3064,78,Masters/phd,single,0,Junior_level,1299271.0925,2,spends_less,5,44381572.828,0.4939371710525795
3065,78,Masters/phd,single,0,Junior_level,1299271.0925,2,spends_less,5,44381572.828,0.4939371710525795
3066,62,Masters/phd,married,0,Junior_level,80938.199202,3,spends_less,4,3402663.194,0.7002792235944244
3067,62,Masters/phd,married,0,Junior_level,80938.199202,3,spends_less,4,3402663.194,0.700116559482548
3068,62,Masters/phd,married,0,Junior_level,79873.222897,3,spends_less,4,3403698.7916,0.698604063517605
3069,62,Masters/phd,married,0,Junior_level,80938.199202,3,spends_less,4,3402663.194,0.7002792235944244
3070,62,Masters/phd,married,0,Junior_level,80938.199202,3,spends_less,4,3403698.7916,0.7017848114117262
3071,52,Masters/phd,married,2,Senior_level,138446.91969,4,spends_less,5,158135.76094,10.95931605209389
3072,52,Masters/phd,married,2,Senior_level,151226.63535,4,spends_less,5,241915.61071,9.788375128737082
